user_id,group,visit_date,conversion,product_category,product_id,product_name,quantity,discount,total_value,payment_method,shipping_method,region,customer_age,customer_gender,device,session_duration,coupon_used,browser,referral_source,conversion_str,price_knn
1775,b,2022-01-26,0,toys,1864,puzzle,0,0.06,0.0,no_conversion,no_conversion,east,57.0,m,tablet,2,no_conversion,safari,paid,no,36.9
1776,a,2022-01-17,1,books,1332,novel,2,0.1502244897959184,8.64,paypal,same_day,central,32.0,f,tablet,13,yes,firefox,paid,yes,5.14
1777,b,2022-03-12,1,home,1997,table,1,0.25,361.36,bank_transfer,standard,east,31.0,m,tablet,2,yes,other,paid,yes,481.81
1778,a,2022-01-13,0,fashhion,1496,dress,0,0.01,0.0,no_conversion,no_conversion,north,48.0,f,mobile,25,no_conversion,other,social,no,126.58
1779,a,2022-03-10,0,electronics,1395,headphones,0,0.27,0.0,no_conversion,no_conversion,central,46.0,m,tablet,11,no_conversion,edge,email,no,855.61
1780,b,2022-01-26,0,beauty,1054,lipstick,0,0.2,0.0,no_conversion,no_conversion,north,44.0,f,desktop,13,no_conversion,edge,social,no,125.54
1781,a,2022-02-18,0,sports,1306,running_shoes,0,0.19,0.0,no_conversion,no_conversion,north,38.0,f,tablet,10,no_conversion,safari,organic,no,47.93
1782,b,2022-03-08,0,beauty,1869,lipstick,0,0.19,0.0,no_conversion,no_conversion,north,26.0,m,desktop,23,no_conversion,edge,organic,no,33.92
1783,a,2022-01-07,0,toys,1422,puzzle,0,0.09,0.0,no_conversion,no_conversion,central,37.0,other,mobile,22,no_conversion,firefox,paid,no,34.56
1784,b,2022-02-27,1,home,1416,table,3,0.12,512.98,credit_card,standard,central,52.0,other,mobile,15,no,edge,paid,yes,194.31
1785,b,2022-02-18,1,beauty,1672,perfume,5,0.24,388.47,credit_card,same_day,west,32.0,f,tablet,29,yes,edge,paid,yes,102.23
1786,b,2022-02-22,0,sports,1796,running_shoes,0,0.09,0.0,no_conversion,no_conversion,south,41.0,m,desktop,1,no_conversion,firefox,social,no,198.25
1787,b,2022-03-06,0,books,1324,biography,0,0.14,0.0,no_conversion,no_conversion,east,66.0,f,tablet,14,no_conversion,chrome,email,no,27.26
1788,b,2022-03-03,0,electronics,1709,camera,0,0.01,0.0,no_conversion,no_conversion,east,33.0,f,tablet,10,no_conversion,other,social,no,369.01
1789,a,2022-01-17,0,fashhion,1670,sneakers,0,0.22,0.0,no_conversion,no_conversion,north,53.0,f,desktop,18,no_conversion,edge,organic,no,88.76
1790,b,2022-02-12,0,home,1079,chair,0,0.13,0.0,no_conversion,no_conversion,central,28.0,f,desktop,11,no_conversion,firefox,paid,no,294.62
1791,a,2022-01-25,0,sports,1030,football,0,0.16,0.0,no_conversion,no_conversion,central,25.0,m,desktop,7,no_conversion,other,paid,no,156.36
1792,b,2022-01-03,1,toys,1984,doll,5,0.03,82.89,credit_card,same_day,north,20.0,f,desktop,15,yes,safari,social,yes,17.09
1793,b,2022-03-20,0,toys,1111,doll,0,0.3,0.0,no_conversion,no_conversion,south,36.0,f,desktop,3,no_conversion,chrome,organic,no,66.7
1794,b,2022-01-29,0,toys,1557,board_game,0,0.09,0.0,no_conversion,no_conversion,east,63.0,m,mobile,2,no_conversion,edge,email,no,11.94
1795,a,2022-02-01,0,home,1864,sofa,0,0.19,0.0,no_conversion,no_conversion,west,58.0,f,mobile,22,no_conversion,chrome,paid,no,220.19
1796,a,2022-01-26,0,beauty,1716,lotion,0,0.17,0.0,no_conversion,no_conversion,south,20.0,f,mobile,8,no_conversion,edge,paid,no,109.4
1797,b,2022-01-16,0,home,1563,lamp,0,0.24,0.0,no_conversion,no_conversion,central,53.0,f,desktop,8,no_conversion,edge,organic,no,59.01
1798,a,2022-01-25,0,toys,1649,puzzle,0,0.09,0.0,no_conversion,no_conversion,north,42.0,m,desktop,11,no_conversion,edge,paid,no,59.15
1799,a,2022-02-23,0,books,1471,novel,0,0.23,0.0,no_conversion,no_conversion,east,53.0,f,desktop,16,no_conversion,chrome,email,no,20.05
1800,a,2022-01-28,0,sports,1073,tennis_racket,0,0.11,0.0,no_conversion,no_conversion,north,28.0,m,tablet,2,no_conversion,safari,social,no,32.38
1801,b,2022-03-14,0,fashhion,1552,t-shirt,0,0.12,0.0,no_conversion,no_conversion,central,68.0,f,mobile,22,no_conversion,firefox,organic,no,54.27
1802,b,2022-02-25,1,fashhion,1478,dress,4,0.2,605.98,credit_card,standard,north,33.0,f,mobile,28,no,firefox,paid,yes,189.37
1803,a,2022-03-06,0,home,1588,table,0,0.24,0.0,no_conversion,no_conversion,east,34.0,f,tablet,5,no_conversion,safari,paid,no,284.52
1804,a,2022-03-27,0,toys,1386,action_figure,0,0.1502244897959184,0.0,no_conversion,no_conversion,north,59.0,m,tablet,7,no_conversion,safari,email,no,99.74
1805,a,2022-03-21,0,electronics,1698,laptop,0,0.27,0.0,no_conversion,no_conversion,east,41.0,f,mobile,20,no_conversion,edge,social,no,619.85
1806,b,2022-02-10,0,books,1881,novel,0,0.09,0.0,no_conversion,no_conversion,north,34.0,other,desktop,28,no_conversion,edge,email,no,29.48
1807,b,2022-02-20,0,home,1563,sofa,0,0.27,0.0,no_conversion,no_conversion,north,65.0,m,mobile,13,no_conversion,firefox,social,no,226.33
1808,a,2022-03-12,1,toys,1929,doll,3,0.04,99.22,paypal,same_day,east,37.0,f,desktop,2,no,edge,email,yes,34.45
1809,a,2022-03-19,0,beauty,1432,perfume,0,0.2,0.0,no_conversion,no_conversion,north,39.0,f,mobile,26,no_conversion,edge,social,no,45.22
1810,a,2022-01-29,0,fashhion,1411,sneakers,0,0.16,0.0,no_conversion,no_conversion,south,23.0,f,mobile,3,no_conversion,safari,paid,no,81.82
1811,b,2022-03-24,0,fashhion,1466,dress,0,0.15,0.0,no_conversion,no_conversion,west,24.0,m,tablet,9,no_conversion,chrome,paid,no,102.77
1812,b,2022-01-19,0,books,1598,mystery,0,0.09,0.0,no_conversion,no_conversion,south,31.0,m,tablet,10,no_conversion,other,paid,no,13.64
1813,a,2022-03-07,0,fashhion,1620,t-shirt,0,0.15,0.0,no_conversion,no_conversion,west,28.0,f,desktop,24,no_conversion,other,organic,no,60.48
1814,a,2022-02-10,0,electronics,1991,headphones,0,0.05,0.0,no_conversion,no_conversion,south,29.0,m,desktop,13,no_conversion,edge,social,no,417.24
1815,a,2022-02-14,0,toys,1908,doll,0,0.11,0.0,no_conversion,no_conversion,west,63.0,m,mobile,25,no_conversion,edge,organic,no,47.68
1816,b,2022-01-15,0,toys,1736,action_figure,0,0.03,0.0,no_conversion,no_conversion,north,22.0,f,tablet,21,no_conversion,other,social,no,67.02
1817,a,2022-01-03,0,books,1993,science_fiction,0,0.17,0.0,no_conversion,no_conversion,east,22.0,m,desktop,13,no_conversion,safari,paid,no,43.53
1818,b,2022-01-11,0,toys,1992,doll,0,0.03,0.0,no_conversion,no_conversion,east,37.0,f,desktop,5,no_conversion,other,organic,no,32.28
1819,b,2022-02-22,1,books,1247,novel,2,0.05,25.21,cash_on_delivery,standard,central,32.0,f,desktop,23,yes,other,organic,yes,13.27
1820,a,2022-02-15,0,toys,1580,action_figure,0,0.03,0.0,no_conversion,no_conversion,west,43.0,f,mobile,7,no_conversion,other,email,no,40.99
1821,a,2022-01-30,0,electronics,1119,laptop,0,0.11,0.0,no_conversion,no_conversion,central,50.0,f,desktop,17,no_conversion,edge,social,no,915.51
1822,a,2022-02-26,0,sports,1066,tennis_racket,0,0.25,0.0,no_conversion,no_conversion,central,47.0,m,desktop,28,no_conversion,edge,email,no,32.66
1823,b,2022-01-18,0,home,1572,chair,0,0.27,0.0,no_conversion,no_conversion,west,41.0,m,tablet,15,no_conversion,other,organic,no,355.04
1824,b,2022-02-20,0,home,1955,chair,0,0.1502244897959184,0.0,no_conversion,no_conversion,east,40.0,f,tablet,30,no_conversion,edge,organic,no,264.72
1825,b,2022-02-17,0,toys,1326,doll,0,0.19,0.0,no_conversion,no_conversion,west,26.0,m,tablet,5,no_conversion,other,paid,no,20.3
1826,b,2022-03-07,1,beauty,1919,perfume,5,0.21,217.01,cash_on_delivery,express,north,20.0,other,mobile,24,yes,safari,email,yes,54.94
1827,a,2022-01-08,0,fashhion,1702,sneakers,0,0.16,0.0,no_conversion,no_conversion,central,53.0,f,tablet,7,no_conversion,edge,email,no,60.49
1828,b,2022-01-22,0,electronics,1469,smartphone,0,0.1502244897959184,0.0,no_conversion,no_conversion,central,65.0,m,tablet,27,no_conversion,chrome,email,no,902.27
1829,b,2022-01-06,0,beauty,1492,mascara,0,0.07,0.0,no_conversion,no_conversion,west,24.0,f,tablet,2,no_conversion,edge,social,no,77.46
1830,a,2022-03-17,0,beauty,1700,perfume,0,0.15,0.0,no_conversion,no_conversion,central,39.0,m,tablet,30,no_conversion,safari,organic,no,184.57213775510203
1831,b,2022-02-26,0,toys,1662,action_figure,0,0.12,0.0,no_conversion,no_conversion,east,31.0,m,desktop,24,no_conversion,safari,email,no,61.4
1832,b,2022-02-05,1,electronics,1285,laptop,3,0.03,2071.02,bank_transfer,same_day,central,65.0,f,mobile,18,no,edge,paid,yes,711.69
1833,b,2022-03-20,0,home,1955,table,0,0.19,0.0,no_conversion,no_conversion,west,46.0,f,desktop,10,no_conversion,firefox,organic,no,273.0
1834,b,2022-02-26,0,fashhion,1913,t-shirt,0,0.15,0.0,no_conversion,no_conversion,east,67.0,f,desktop,1,no_conversion,other,paid,no,23.22
1835,b,2022-02-18,0,home,1607,chair,0,0.08,0.0,no_conversion,no_conversion,east,33.0,m,mobile,27,no_conversion,other,organic,no,200.63
1836,b,2022-02-14,0,beauty,1311,lotion,0,0.14,0.0,no_conversion,no_conversion,central,65.0,m,desktop,27,no_conversion,safari,paid,no,35.74
1837,a,2022-03-23,0,fashhion,1308,sneakers,0,0.23,0.0,no_conversion,no_conversion,west,51.0,m,tablet,14,no_conversion,edge,email,no,142.43
1838,a,2022-03-07,1,sports,1774,running_shoes,4,0.24,137.74,bank_transfer,standard,central,27.0,m,mobile,27,no,firefox,email,yes,45.31
1839,b,2022-03-18,0,beauty,1096,perfume,0,0.19,0.0,no_conversion,no_conversion,north,24.0,m,desktop,19,no_conversion,chrome,paid,no,88.93
1840,a,2022-02-14,0,home,1964,sofa,0,0.14,0.0,no_conversion,no_conversion,north,42.0,f,desktop,16,no_conversion,other,social,no,144.78
1841,a,2022-03-20,0,home,1112,table,0,0.17,0.0,no_conversion,no_conversion,east,44.0,f,tablet,19,no_conversion,firefox,paid,no,476.98
1842,a,2022-01-20,0,toys,1987,action_figure,0,0.12,0.0,no_conversion,no_conversion,central,42.0,m,desktop,6,no_conversion,other,organic,no,36.88
1843,a,2022-03-05,0,home,1636,sofa,0,0.04,0.0,no_conversion,no_conversion,north,49.0,m,desktop,12,no_conversion,edge,paid,no,196.35
1844,b,2022-03-08,0,electronics,1455,headphones,0,0.12,0.0,no_conversion,no_conversion,south,45.0,f,desktop,3,no_conversion,other,paid,no,938.71
1845,b,2022-03-24,0,beauty,1462,mascara,0,0.16,0.0,no_conversion,no_conversion,north,26.0,f,mobile,7,no_conversion,chrome,organic,no,68.43
1846,a,2022-01-03,0,books,1947,science_fiction,0,0.18,0.0,no_conversion,no_conversion,central,24.0,f,mobile,24,no_conversion,edge,email,no,48.33
1847,a,2022-02-23,0,books,1131,science_fiction,0,0.28,0.0,no_conversion,no_conversion,central,33.0,m,desktop,3,no_conversion,safari,organic,no,6.09
1848,a,2022-03-19,0,fashhion,1929,dress,0,0.23,0.0,no_conversion,no_conversion,north,43.0,m,desktop,25,no_conversion,firefox,paid,no,75.14
1849,b,2022-03-05,0,home,1964,lamp,0,0.05,0.0,no_conversion,no_conversion,central,52.0,f,tablet,17,no_conversion,other,organic,no,349.79
1850,b,2022-02-09,0,toys,1928,doll,0,0.05,0.0,no_conversion,no_conversion,central,34.0,f,mobile,15,no_conversion,edge,paid,no,89.63
1851,a,2022-02-28,0,toys,1120,puzzle,0,0.03,0.0,no_conversion,no_conversion,south,40.0,f,mobile,19,no_conversion,edge,email,no,29.36
1852,b,2022-02-24,0,home,1196,lamp,0,0.22,0.0,no_conversion,no_conversion,east,25.0,f,mobile,28,no_conversion,other,paid,no,468.71
1853,b,2022-03-03,0,electronics,1805,smartphone,0,0.21,0.0,no_conversion,no_conversion,central,19.0,m,desktop,19,no_conversion,safari,paid,no,675.3
1854,b,2022-01-04,0,toys,1481,board_game,0,0.3,0.0,no_conversion,no_conversion,west,48.0,m,tablet,23,no_conversion,other,email,no,81.1
1855,b,2022-03-01,0,books,1633,science_fiction,0,0.16,0.0,no_conversion,no_conversion,east,69.0,f,tablet,11,no_conversion,safari,organic,no,22.87
1856,a,2022-03-16,0,fashhion,1793,jeans,0,0.25,0.0,no_conversion,no_conversion,east,49.0,m,desktop,27,no_conversion,other,social,no,58.19
1857,b,2022-01-30,1,beauty,1896,perfume,1,0.1502244897959184,114.18,credit_card,same_day,west,46.0,f,desktop,21,no,edge,social,yes,137.57
1858,a,2022-01-02,0,sports,1771,football,0,0.26,0.0,no_conversion,no_conversion,north,20.0,m,tablet,20,no_conversion,chrome,paid,no,281.95
1859,b,2022-03-03,0,electronics,1038,smartphone,0,0.22,0.0,no_conversion,no_conversion,south,25.0,m,tablet,2,no_conversion,chrome,paid,no,598.06
1860,b,2022-02-18,0,toys,1565,doll,0,0.19,0.0,no_conversion,no_conversion,central,19.0,m,mobile,7,no_conversion,edge,email,no,5.62
1861,b,2022-01-09,0,beauty,1511,lotion,0,0.17,0.0,no_conversion,no_conversion,north,48.0,m,desktop,19,no_conversion,chrome,organic,no,25.37
1862,b,2022-01-31,0,sports,1473,running_shoes,0,0.22,0.0,no_conversion,no_conversion,west,68.0,m,mobile,7,no_conversion,safari,social,no,184.72
1863,a,2022-03-02,0,home,1160,sofa,0,0.13,0.0,no_conversion,no_conversion,south,66.0,f,tablet,10,no_conversion,edge,social,no,60.7
1864,b,2022-03-20,0,home,1288,sofa,0,0.03,0.0,no_conversion,no_conversion,south,54.0,f,mobile,12,no_conversion,safari,email,no,228.61
1865,b,2022-02-17,0,fashhion,1199,t-shirt,0,0.01,0.0,no_conversion,no_conversion,south,37.0,m,tablet,23,no_conversion,edge,email,no,74.61
1866,b,2022-01-25,0,sports,1787,gym_bag,0,0.14,0.0,no_conversion,no_conversion,west,46.0,m,tablet,27,no_conversion,safari,social,no,222.87
1867,a,2022-02-05,0,home,1527,lamp,0,0.18,0.0,no_conversion,no_conversion,north,34.0,other,mobile,18,no_conversion,safari,organic,no,75.01
1868,a,2022-01-08,0,home,1916,table,0,0.02,0.0,no_conversion,no_conversion,central,27.0,m,desktop,23,no_conversion,chrome,organic,no,269.93
1869,a,2022-03-14,0,books,1684,mystery,0,0.09,0.0,no_conversion,no_conversion,south,58.0,m,mobile,6,no_conversion,edge,organic,no,31.06
1870,b,2022-02-27,0,toys,1502,board_game,0,0.1,0.0,no_conversion,no_conversion,south,39.0,m,mobile,26,no_conversion,other,paid,no,63.64
1871,b,2022-02-14,0,fashhion,1247,jeans,0,0.17,0.0,no_conversion,no_conversion,north,23.0,f,desktop,20,no_conversion,chrome,organic,no,92.93
1872,a,2022-03-03,0,beauty,1382,lipstick,0,0.08,0.0,no_conversion,no_conversion,south,60.0,m,desktop,27,no_conversion,safari,paid,no,52.61
1873,b,2022-02-08,1,home,1217,sofa,4,0.03,1385.63,credit_card,same_day,south,51.0,f,mobile,21,no,safari,paid,yes,357.12
1874,b,2022-02-27,0,books,1086,mystery,0,0.05,0.0,no_conversion,no_conversion,west,48.0,m,tablet,28,no_conversion,other,email,no,43.14
1875,b,2022-03-22,0,electronics,1081,camera,0,0.05,0.0,no_conversion,no_conversion,east,29.0,m,mobile,8,no_conversion,other,paid,no,754.89
1876,b,2022-03-24,0,electronics,1061,smartphone,0,0.25,0.0,no_conversion,no_conversion,north,29.0,m,tablet,5,no_conversion,safari,paid,no,945.68
1877,b,2022-03-05,0,beauty,1798,perfume,0,0.09,0.0,no_conversion,no_conversion,north,42.0,f,desktop,3,no_conversion,other,email,no,184.57213775510203
1878,b,2022-02-13,0,sports,1499,football,0,0.21,0.0,no_conversion,no_conversion,north,42.0,f,desktop,2,no_conversion,firefox,organic,no,236.45
1879,a,2022-01-29,0,fashhion,1041,jeans,0,0.17,0.0,no_conversion,no_conversion,west,39.0,m,tablet,22,no_conversion,chrome,organic,no,184.57213775510203
1880,b,2022-02-28,0,books,1011,science_fiction,0,0.29,0.0,no_conversion,no_conversion,west,44.0,m,mobile,6,no_conversion,edge,social,no,23.88
1881,b,2022-03-12,1,toys,1832,doll,4,0.08,187.97,cash_on_delivery,standard,central,41.0,f,desktop,7,no,other,social,yes,51.08
1882,b,2022-01-09,0,books,1745,science_fiction,0,0.05,0.0,no_conversion,no_conversion,west,29.0,f,tablet,8,no_conversion,other,paid,no,16.53
1883,b,2022-01-06,0,electronics,1840,smartphone,0,0.02,0.0,no_conversion,no_conversion,north,70.0,m,tablet,4,no_conversion,firefox,social,no,622.83
1884,b,2022-01-29,0,electronics,1642,smartphone,0,0.07,0.0,no_conversion,no_conversion,central,35.0,f,mobile,12,no_conversion,edge,email,no,432.63
1885,a,2022-02-27,0,beauty,1114,lipstick,0,0.21,0.0,no_conversion,no_conversion,east,62.0,m,tablet,24,no_conversion,firefox,social,no,106.25
1886,a,2022-01-17,0,sports,1217,running_shoes,0,0.03,0.0,no_conversion,no_conversion,south,64.0,m,tablet,12,no_conversion,edge,social,no,156.98
1887,a,2022-01-16,0,sports,1648,tennis_racket,0,0.07,0.0,no_conversion,no_conversion,south,33.0,m,mobile,17,no_conversion,chrome,paid,no,153.88
1888,a,2022-03-28,0,beauty,1105,lipstick,0,0.26,0.0,no_conversion,no_conversion,central,21.0,f,desktop,22,no_conversion,other,email,no,147.71
1889,b,2022-01-03,1,books,1690,novel,3,0.17,56.42,cash_on_delivery,express,east,29.0,m,desktop,22,no,chrome,social,yes,22.66
1890,b,2022-01-21,0,electronics,1527,smartphone,0,0.02,0.0,no_conversion,no_conversion,south,66.0,f,desktop,19,no_conversion,edge,organic,no,489.84
1891,a,2022-03-05,0,books,1471,biography,0,0.01,0.0,no_conversion,no_conversion,central,50.0,f,tablet,9,no_conversion,other,email,no,19.34
1892,a,2022-03-31,1,books,1753,science_fiction,5,0.02,221.77,credit_card,standard,west,39.0,f,tablet,12,yes,firefox,email,yes,45.26
1893,b,2022-02-05,0,fashhion,1845,jeans,0,0.28,0.0,no_conversion,no_conversion,north,35.0,m,mobile,28,no_conversion,safari,paid,no,109.41
1894,a,2022-03-27,0,electronics,1892,laptop,0,0.25,0.0,no_conversion,no_conversion,east,65.0,m,tablet,21,no_conversion,firefox,email,no,680.01
1895,b,2022-03-03,1,sports,1386,running_shoes,3,0.25,177.34,bank_transfer,same_day,south,50.0,other,tablet,17,no,safari,email,yes,78.82
1896,b,2022-02-11,0,toys,1225,doll,0,0.28,0.0,no_conversion,no_conversion,north,42.0,f,desktop,23,no_conversion,firefox,email,no,56.39
1897,b,2022-03-17,1,books,1480,novel,1,0.15,14.76,paypal,standard,central,59.0,f,tablet,10,no,edge,email,yes,17.36
1898,a,2022-02-11,0,electronics,1753,headphones,0,0.07,0.0,no_conversion,no_conversion,south,36.0,m,tablet,30,no_conversion,chrome,email,no,784.51
1899,a,2022-03-02,0,books,1407,mystery,0,0.12,0.0,no_conversion,no_conversion,north,65.0,m,tablet,19,no_conversion,safari,email,no,42.46
1900,b,2022-01-13,1,fashhion,1456,t-shirt,3,0.22,347.89,paypal,same_day,west,31.0,f,mobile,26,yes,edge,email,yes,148.67
1901,b,2022-01-11,0,home,1652,table,0,0.26,0.0,no_conversion,no_conversion,east,42.0,m,tablet,26,no_conversion,chrome,organic,no,378.61
1902,a,2022-02-23,0,electronics,1897,smartphone,0,0.13,0.0,no_conversion,no_conversion,central,51.0,f,mobile,11,no_conversion,chrome,email,no,609.98
1903,b,2022-01-16,0,beauty,1710,mascara,0,0.16,0.0,no_conversion,no_conversion,south,41.0,m,desktop,20,no_conversion,other,paid,no,109.7
1904,a,2022-01-08,1,home,1623,sofa,2,0.28,345.9,cash_on_delivery,standard,west,55.0,m,tablet,22,no,other,organic,yes,240.21
1905,b,2022-02-28,0,books,1638,science_fiction,0,0.03,0.0,no_conversion,no_conversion,east,40.0,m,mobile,24,no_conversion,other,email,no,34.32
1906,a,2022-02-26,0,beauty,1020,lipstick,0,0.26,0.0,no_conversion,no_conversion,east,22.0,m,desktop,13,no_conversion,safari,social,no,46.27
1907,b,2022-02-09,0,beauty,1658,perfume,0,0.05,0.0,no_conversion,no_conversion,west,61.0,m,tablet,4,no_conversion,safari,paid,no,19.77
1908,a,2022-02-28,0,beauty,1600,lipstick,0,0.15,0.0,no_conversion,no_conversion,south,53.0,f,mobile,15,no_conversion,chrome,organic,no,67.89
1909,a,2022-01-02,0,electronics,1814,smartphone,0,0.07,0.0,no_conversion,no_conversion,east,41.0,m,mobile,12,no_conversion,safari,paid,no,569.42
1910,a,2022-03-17,0,sports,1917,gym_bag,0,0.18,0.0,no_conversion,no_conversion,central,53.0,m,desktop,25,no_conversion,chrome,organic,no,99.23
1911,a,2022-01-10,0,books,1202,novel,0,0.17,0.0,no_conversion,no_conversion,north,22.0,f,tablet,24,no_conversion,edge,social,no,37.75
1912,b,2022-02-13,0,home,1416,sofa,0,0.11,0.0,no_conversion,no_conversion,central,56.0,m,tablet,26,no_conversion,firefox,paid,no,83.1
1913,b,2022-01-11,0,fashhion,1415,t-shirt,0,0.26,0.0,no_conversion,no_conversion,east,23.0,m,tablet,10,no_conversion,chrome,paid,no,60.09
1914,a,2022-03-20,0,sports,1447,tennis_racket,0,0.2,0.0,no_conversion,no_conversion,north,62.0,f,mobile,22,no_conversion,chrome,organic,no,232.11
1915,a,2022-03-21,0,books,1511,science_fiction,0,0.22,0.0,no_conversion,no_conversion,west,53.0,f,tablet,7,no_conversion,edge,organic,no,24.67
1916,b,2022-03-22,1,electronics,1084,camera,4,0.05,2904.07,cash_on_delivery,express,north,62.0,m,mobile,24,no,other,social,yes,764.23
1917,b,2022-03-31,0,beauty,1166,perfume,0,0.26,0.0,no_conversion,no_conversion,north,21.0,m,mobile,2,no_conversion,other,email,no,89.45
1918,b,2022-01-02,0,fashhion,1383,jeans,0,0.05,0.0,no_conversion,no_conversion,north,27.0,f,desktop,21,no_conversion,other,organic,no,191.13
1919,a,2022-02-19,0,books,1467,mystery,0,0.07,0.0,no_conversion,no_conversion,east,69.0,m,mobile,29,no_conversion,chrome,organic,no,31.9
1920,a,2022-01-12,0,home,1071,sofa,0,0.04,0.0,no_conversion,no_conversion,south,18.0,f,desktop,7,no_conversion,chrome,organic,no,56.69
1921,b,2022-03-31,0,books,1809,mystery,0,0.13,0.0,no_conversion,no_conversion,east,38.0,other,desktop,8,no_conversion,safari,social,no,20.88
